category,A,D,B,C,defect_B,defect_C,score,B_in_S,C_in_S,one_sided,both_small,x,y,N,p,q,r,s,v3_x,v3_yc,mcc_live,love_relation_ok,four_distance_ok,point_in_unit,height,distance_to_D0,distance_to_A0,notes
top_score,-204/253,-253/204,204/253,253/204,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,253,38005/5916,5427/2024,degenerate_infinity
top_score,32/255,255/32,-32/255,-255/32,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,255,7753/2784,3569/2040,degenerate_infinity
top_score,255/32,32/255,-255/32,-32/255,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,255,12469/2465,195/32,degenerate_infinity
top_score,-255/32,-32/255,255/32,32/255,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,255,39263/7395,315/32,degenerate_infinity
top_score,-32/255,-255/32,32/255,255/32,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,255,36617/2784,4081/2040,degenerate_infinity
top_score,69/260,260/69,-69/260,-260/69,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,260,2833/2001,837/520,degenerate_infinity
top_score,260/69,69/260,-260/69,-69/260,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,260,111257/22620,1045/552,degenerate_infinity
top_score,-260/69,-69/260,260/69,69/260,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,260,123263/22620,3115/552,degenerate_infinity
top_score,-69/260,-260/69,69/260,260/69,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,260,5971/667,1113/520,degenerate_infinity
top_score,264/23,23/264,-264/23,-23/264,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,264,13007/2552,1767/184,degenerate_infinity
top_score,-264/23,-23/264,264/23,23/264,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,264,40355/7656,2457/184,degenerate_infinity
top_score,23/264,264/23,-23/264,-264/23,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,264,12595/2001,59/33,degenerate_infinity
top_score,-23/264,-264/23,23/264,264/23,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,264,33341/2001,259/132,degenerate_infinity
top_score,225/272,272/225,-225/272,-272/225,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,272,25937/6525,285/272,degenerate_infinity
top_score,272/225,225/272,-272/225,-225/272,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,272,103097/23664,1199/1800,degenerate_infinity
top_score,-272/225,-225/272,272/225,225/272,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,272,142247/23664,5551/1800,degenerate_infinity
top_score,-225/272,-272/225,225/272,272/225,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,272,41713/6525,735/272,degenerate_infinity
top_score,136/273,273/136,-136/273,-273/136,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,273,37585/11832,3007/2184,degenerate_infinity
top_score,273/136,136/273,-273/136,-136/273,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,273,37097/7917,9/68,degenerate_infinity
top_score,-273/136,-136/273,273/136,136/273,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,273,14995/2639,66/17,degenerate_infinity
top_score,-136/273,-273/136,136/273,273/136,1,1,1,True,True,False,True,,,,,,,,,,False,True,False,False,273,85087/11832,5183/2184,degenerate_infinity
